Frequency,Amplitude
775.5,0.00599123
776,0.00127365
776.5,0.00313434
777,0.00532049
777.5,0.00142904
778,0.00404652
778.5,0.00159249
779,0.00297417
779.5,0.00369507
780,0.00266177
780.5,0.00471267
781,0.00172151
781.5,0.00518287
782,0.00668188
782.5,0.00278198
783,0.00570829
783.5,0.00377334
784,0.00402553
784.5,0.00509759
785,0.00118456
785.5,0.00813758
786,0.0058739
786.5,0.00236451
787,0.00169536
787.5,0.00350145
788,0.000751692
788.5,0.00266486
789,0.0042609
789.5,0.00103274
790,0.00156099
790.5,0.00406724
791,0.00274344
791.5,0.00300232
792,0.00532555
792.5,0.00237397
793,0.00462869
793.5,0.00422152
794,0.00138372
794.5,0.00116736
795,0.00148938
795.5,0.00118191
796,0.00334892
796.5,0.00210179
797,0.0046984
797.5,0.00190423
798,0.00204377
798.5,0.00253466
799,0.00103015
799.5,0.00248662
800,0.000282005
800.5,0.00349632
801,0.000513566
801.5,0.000784332
802,0.00175992
802.5,0.00334096
803,0.00116448
803.5,0.00227516
804,0.00274032
804.5,0.000583027
805,0.00234812
805.5,0.00271822
806,0.00335993
806.5,0.0032174
807,0.000927803
807.5,0.00179016
808,0.00103454
808.5,0.00181199
809,0.000993609
809.5,0.00112292
810,0.000955376
810.5,0.00159856
811,0.00390983
811.5,0.00325797
812,0.00120784
812.5,0.000736485
813,0.00111403
813.5,0.00195293
814,0.000324599
814.5,0.00120082
815,0.000432945
815.5,0.00101138
816,0.000502802
816.5,0.00151326
817,0.00108103
817.5,0.00143079
818,0.000855904
818.5,0.00125111
819,0.000730134
819.5,0.00143299
820,0.00275541
820.5,0.00141512
821,0.00178394
821.5,0.00274985
822,0.00221797
822.5,0.00161905
823,0.00144223
823.5,0.0035791
824,0.00191099
824.5,0.00113201
825,0.00270948
825.5,0.00198569
826,0.00208633
826.5,0.00124582
827,0.00215935
827.5,0.000915384
828,0.00196428
828.5,0.000479112
829,0.00288246
829.5,0.000416608
830,0.000845158
830.5,0.0012738
831,0.0017963
831.5,0.00130358
832,0.0016513
832.5,0.000460555
833,0.00375082
833.5,0.000679354
834,0.00200105
834.5,0.00119327
835,0.00175456
835.5,0.000558427
836,0.00191825
836.5,0.000897542
837,0.00146354
837.5,0.00152673
838,0.000961146
838.5,0.00161941
839,0.00227519
839.5,0.00146881
840,0.00273497
840.5,0.000928858
841,0.000841573
841.5,0.00175125
842,0.000728623
842.5,0.00331107
843,0.000672141
843.5,0.00283842
844,0.000766949
844.5,0.00235759
845,0.00349599
845.5,0.001889
846,0.00126976
846.5,0.000442772
847,0.002103
847.5,0.00170941
848,0.00350757
848.5,0.00245604
849,0.00212035
849.5,0.00331488
850,0.00170126
850.5,0.000934739
851,0.00268382
851.5,0.0029861
852,0.00283213
852.5,0.00249596
853,0.0033233
853.5,0.003147
854,0.00214994
854.5,0.00299752
855,0.00254534
855.5,0.000949828
856,0.00138586
856.5,0.00083118
857,0.00151497
857.5,0.00312246
858,0.00215415
858.5,0.00289174
859,0.000846576
859.5,0.00136378
860,0.000840282
860.5,0.00238116
861,0.00271139
861.5,0.00195092
862,0.00121094
862.5,0.000848992
863,0.00324617
863.5,0.00387044
864,0.00022871
864.5,0.00234856
865,0.00561456
865.5,0.00402481
866,0.00109987
866.5,0.00402345
867,0.000419506
867.5,0.00151163
868,0.00255826
868.5,0.00142127
869,0.00118308
869.5,0.00104429
870,0.00112037
870.5,0.00217973
871,0.00205213
871.5,0.000117368
872,0.0035645
872.5,0.00199836
873,0.00227364
873.5,0.00143048
874,0.00302188
874.5,0.00107484
875,0.00164233
875.5,0.00353144
876,0.00366141
876.5,0.00267226
877,0.00502075
877.5,0.0030138
878,0.00643303
878.5,0.00221152
879,0.00114949
879.5,0.0020525
880,0.00401649
880.5,0.00291744
881,0.00497367
881.5,0.00350611
882,0.00376973
882.5,0.00299575
883,0.00096096
883.5,0.00312199
884,0.00221628
884.5,0.00129116
885,0.00272057
885.5,0.00331964
886,0.00251296
886.5,0.00345825
887,0.00109694
887.5,0.000776996
888,0.0005086
888.5,0.00331502
889,0.001367
889.5,0.00182841
890,0.0028426
890.5,0.00281063
891,0.00157141
891.5,0.00533815
892,0.00237593
892.5,0.00293631
893,0.0047091
893.5,0.00117786
894,0.00457977
894.5,0.00509799
895,0.000915716
895.5,0.00570348
896,0.00149593
896.5,0.00419287
897,0.00621643
897.5,0.000272058
898,0.00403078
898.5,0.00452758
899,0.00128508
899.5,0.004482
900,0.00158368
900.5,0.00259649
901,0.00420116
901.5,0.00405177
902,0.000685493
902.5,0.00347857
903,0.000933938
903.5,0.00363733
904,0.00411201
904.5,0.00143855
905,0.00103406
905.5,0.000355977
906,0.00102271
906.5,0.00155833
907,0.00374516
907.5,0.00271973
908,0.00105725
908.5,0.00280715
909,0.00339466
909.5,0.00298371
910,0.000902558
910.5,0.00346724
911,0.00108219
911.5,0.00265607
912,0.000528493
912.5,0.00105482
913,0.0027699
913.5,0.00219167
914,0.000907016
914.5,0.00327242
915,0.00101402
915.5,0.000391895
916,0.00198914
916.5,0.00220479
917,0.00155726
917.5,0.00160535
918,0.00270614
918.5,0.000756869
919,0.00215432
919.5,0.00658806
920,0.00203919
920.5,0.00143423
921,0.00217477
921.5,0.00208495
922,0.00190167
922.5,0.00205887
923,0.00309481
923.5,0.00190267
924,0.00262447
924.5,0.000324757
925,0.00298529
925.5,0.00193215
926,0.00361468
926.5,0.00126171
927,0.00398608
927.5,0.0027474
928,0.00156244
928.5,0.0020829
929,0.00422405
929.5,0.00481091
930,0.00586733
930.5,0.00386389
931,0.0035355
931.5,0.00385208
932,0.00638539
932.5,0.00574046
933,0.000592326
933.5,0.00492513
934,0.00361791
934.5,0.00357701
935,0.00264256
935.5,0.0013487
936,0.00207541
936.5,0.00454102
937,0.00626553
937.5,0.00380816
938,0.00871427
938.5,0.00231001
939,0.00216218
939.5,0.00298265
940,0.00188847
940.5,0.00480476
941,0.00445497
941.5,0.00649256
942,0.00490128
942.5,0.00499502
943,0.00545264
943.5,0.00454694
944,0.00467098
944.5,0.00484325
945,0.00658878
945.5,0.000749217
946,0.00242521
946.5,0.00137247
947,0.00699956
947.5,0.00317215
948,0.00432649
948.5,0.00274891
949,0.00277609
949.5,0.00291945
950,0.00492021
950.5,0.00468653
951,0.00388195
951.5,0.00713647
952,0.00262838
952.5,0.00685078
953,0.0081606
953.5,0.00676355
954,0.00327124
954.5,0.00681883
955,0.0048488
955.5,0.00372464
956,0.00206118
956.5,0.0035922
957,0.00252736
957.5,0.00321658
958,0.00502657
958.5,0.00260007
959,0.00601218
959.5,0.00231435
960,0.00543776
960.5,0.00161412
961,0.00411713
961.5,0.00187393
962,0.00242413
962.5,0.00666861
963,0.00565708
963.5,0.00294971
964,0.000942819
964.5,0.00239468
965,0.00102777
965.5,0.00232804
966,0.0030023
966.5,0.00484227
967,0.0036334
967.5,0.00381505
968,0.00382953
968.5,0.00223854
969,0.00331671
969.5,0.00283479
970,0.001901
970.5,0.00119862
971,0.000840799
971.5,0.000366856
972,0.00129923
972.5,0.00397339
973,0.00320051
973.5,0.00149969
974,0.00101668
974.5,0.00178967
975,0.00150462
975.5,0.00118109
976,0.00091595
976.5,0.000301101
977,0.000702543
977.5,0.000276327
978,0.000821989
978.5,0.00104043
979,0.000384571
979.5,0.00117181
980,0.000353353
980.5,0.00226169
981,0.00101273
981.5,0.00102111
982,0.00252764
982.5,0.000310448
983,0.000414395
983.5,0.00181895
984,0.00181543
984.5,0.00173898
985,0.00227615
985.5,0.0017019
986,0.00197972
986.5,0.00238691
987,0.00180387
987.5,0.00077211
988,0.00101801
988.5,0.0014199
989,0.000561284
989.5,0.00108995
990,0.00012349
990.5,0.000337432
991,0.0014422
991.5,0.00248771
992,0.000711326
992.5,0.00115429
993,0.0019089
993.5,0.00046176
994,0.00142285
994.5,0.0030062
995,0.00373187
995.5,0.00200341
996,0.00192428
996.5,0.00173669
997,0.00198738
997.5,0.00043338
998,0.00116563
998.5,0.00262521
999,0.00259799
999.5,0.00143143
1000,0.00142708
1000.5,0.00131493
1001,0.00174932
1001.5,0.00062974
1002,0.000222494
1002.5,0.00204117
1003,0.00175245
1003.5,0.0011308
1004,0.00118618
1004.5,0.00204908
1005,0.000502065
1005.5,0.000790597
1006,0.00422981
1006.5,0.00206117
1007,0.00112741
1007.5,0.00318271
1008,0.00178853
1008.5,0.00215513
1009,0.00170527
1009.5,0.0011841
1010,0.00178228
1010.5,0.00143889
1011,0.000970792
1011.5,0.00046942
1012,0.00199135
1012.5,0.000442137
1013,0.00148311
1013.5,0.0016602
1014,0.000981301
1014.5,0.00254021
1015,0.00139059
1015.5,0.00179798
1016,0.00290231
1016.5,0.00292897
1017,0.00154746
1017.5,0.00210351
1018,0.00407138
1018.5,0.0011433
1019,0.00133094
1019.5,0.00178577
1020,0.000980019
1020.5,0.00136746
1021,0.000320593
1021.5,0.000899735
1022,0.00177465
1022.5,0.0010509
1023,0.00143205
1023.5,0.00179984
1024,0.000796156
1024.5,0.00081289
1025,0.000406765
1025.5,0.000948893
1026,0.00110449
1026.5,0.00147239
1027,0.000662623
1027.5,0.00276166
1028,0.00109258
1028.5,0.0016266
1029,0.00278399
1029.5,0.000409896
1030,0.0011416
1030.5,0.00141853
1031,0.000629001
1031.5,0.00215976
1032,0.000466189
1032.5,0.000645523
1033,0.000999868
1033.5,0.00125492
1034,0.00146173
1034.5,0.000266441
1035,0.000587111
1035.5,0.00196869
1036,0.000253282
1036.5,0.000451803
1037,0.00159459
1037.5,0.0016234
1038,0.00228597
1038.5,0.00296456
1039,0.00116849
1039.5,0.00195326
1040,0.000705236
1040.5,0.00130659
1041,0.00270124
1041.5,6.90452e-05
1042,0.00216361
1042.5,0.00309785
1043,0.00143745
1043.5,0.00127477
1044,0.00240085
1044.5,0.0029822
1045,0.000444721
1045.5,0.00134344
1046,0.000196379
1046.5,0.000375926
1047,0.000685535
1047.5,0.00100053
1048,0.00116363
1048.5,0.00116268
1049,0.00275882
1049.5,0.00185452
1050,0.00175915
1050.5,0.00107193
1051,0.00112694
1051.5,0.000918422
1052,0.00202714
1052.5,0.000674987
1053,0.00147592
1053.5,0.000995281
1054,0.000686295
1054.5,0.00204475
1055,0.00322654
1055.5,0.00312326
1056,0.00219823
1056.5,0.00181439
1057,0.00118111
1057.5,0.000387104
1058,0.00303663
1058.5,0.000185915
1059,0.00129907
1059.5,0.00261697
1060,0.00147757
1060.5,0.00144885
1061,0.00304174
1061.5,0.0010851
1062,0.00125392
1062.5,0.00280019
1063,0.00101152
1063.5,0.000993546
1064,0.00204818
1064.5,0.0009216
1065,0.00104608
1065.5,0.00423398
1066,0.00117735
1066.5,0.00047511
1067,0.000180502
1067.5,0.00127888
1068,0.000632978
1068.5,0.00138698
1069,0.00289087
1069.5,4.11498e-05
1070,0.00136459
1070.5,0.00411476
1071,0.00206383
1071.5,0.00224937
1072,0.00186464
1072.5,0.00255394
1073,0.00101098
1073.5,0.00334619
1074,0.00259141
1074.5,0.0010542
1075,0.000716631
1075.5,0.000480104
1076,0.000431116
1076.5,0.000508337
1077,0.00107838
1077.5,0.00113735
1078,0.00103168
1078.5,0.00246738
1079,0.00209077
1079.5,0.000875025
1080,0.00197665
1080.5,0.000311421
1081,0.00177943
1081.5,0.0029153
1082,0.00254517
1082.5,0.00318701
1083,0.000626794
1083.5,0.000762728
1084,0.00108814
1084.5,0.00160235
1085,0.003077
1085.5,0.00399087
1086,0.000740856
1086.5,0.00166205
1087,0.0005056
1087.5,0.000630086
1088,0.00101895
1088.5,0.00101048
1089,0.0017989
1089.5,0.00138661
1090,0.00122494
1090.5,0.00306112
1091,0.00273304
1091.5,0.00128249
1092,0.000516444
1092.5,0.00183387
1093,0.000779124
1093.5,0.00261153
1094,0.00148631
1094.5,0.000960337
1095,0.000825739
1095.5,0.000898804
1096,0.00212009
1096.5,0.00288148
1097,0.00113436
1097.5,0.00269469
1098,0.00127201
1098.5,0.00267609
1099,0.0034489
1099.5,0.00339947
1100,0.00300482
1100.5,0.00063459
1101,0.00223782
1101.5,0.00117975
1102,0.00131869
1102.5,0.00285356
1103,0.00347824
1103.5,0.00367185
1104,0.000840444
1104.5,0.000544637
1105,0.00155796
1105.5,0.00315133
1106,0.00102255
1106.5,0.00193012
1107,0.00339702
1107.5,0.00291471
1108,0.000521926
1108.5,0.00218568
1109,0.00394006
1109.5,0.00215224
1110,0.0032678
1110.5,0.00531315
1111,0.00365737
1111.5,0.00442095
1112,0.0034229
1112.5,0.00167779
1113,0.00227957
1113.5,0.00142222
1114,0.00581163
1114.5,0.00201108
1115,0.00215966
1115.5,0.00483158
1116,0.00227043
1116.5,0.00294288
1117,0.0053853
1117.5,0.0048212
1118,0.00101488
1118.5,0.00535661
1119,0.00229447
1119.5,0.0034731
1120,0.00393195
1120.5,0.00117809
1121,0.00403751
1121.5,0.00427115
1122,0.00327273
1122.5,0.00394223
1123,0.00244553
1123.5,0.00308154
1124,0.00403809
1124.5,0.00117706
1125,0.00417766
1125.5,0.00274336
1126,0.00231462
1126.5,0.00391035
1127,0.0025477
1127.5,0.000154983
1128,0.00211791
1128.5,0.00127289
1129,0.00314801
1129.5,0.00349232
1130,0.00328355
1130.5,0.00395198
1131,0.00271192
1131.5,0.00237861
1132,0.00193904
1132.5,0.00106202
1133,0.000654145
1133.5,0.00126476
1134,0.00192311
1134.5,0.00276946
1135,0.00115937
1135.5,0.00105651
1136,0.00263692
1136.5,0.00142413
1137,0.00147967
1137.5,0.00268783
1138,0.000797615
1138.5,0.00051415
1139,0.00136576
1139.5,0.000955975
1140,0.000719463
1140.5,0.000833133
1141,0.00235139
1141.5,0.000802797
1142,0.00159232
1142.5,0.00075505
1143,0.000450618
1143.5,0.000512959
1144,0.000731776
1144.5,0.000829045
1145,0.000179867
1145.5,0.000780376
1146,0.00034924
1146.5,0.000255475
1147,0.00149994
1147.5,0.00083739
1148,0.000625508
1148.5,0.000779605
1149,0.00063869
1149.5,0.000862071
1150,0.00077441
1150.5,0.00170784
1151,0.000341074
1151.5,0.00104764
1152,0.00136063
1152.5,0.00104946
1153,0.00108909
1153.5,0.000323405
1154,0.00175773
1154.5,0.00177211
1155,0.000404033
1155.5,0.000916579
1156,0.00181264
1156.5,0.000671781
1157,0.00120074
1157.5,0.00073408
1158,0.00137709
1158.5,0.00190535
1159,0.000253429
1159.5,0.0011119
1160,0.00117208
1160.5,0.000481221
1161,0.000591328
1161.5,0.000459816
1162,0.000698132
1162.5,0.00175325
1163,0.000311445
1163.5,0.000591816
1164,0.00201915
1164.5,0.00150063
1165,0.00122662
1165.5,0.001647
1166,0.00129871
1166.5,0.000881398
1167,0.000835627
1167.5,0.00239939
1168,0.00220246
1168.5,0.00107979
1169,0.00186264
1169.5,0.000975875
1170,0.00251969
1170.5,0.00178347
1171,0.00208185
1171.5,0.00155282
1172,0.000302987
1172.5,0.00135981
1173,0.000517624
1173.5,0.00250657
1174,0.00256426
1174.5,0.00133001
1175,0.00147995
1175.5,0.000364125
1176,0.000438624
1176.5,0.00157887
1177,0.00164399
1177.5,0.000706793
1178,0.000517455
1178.5,0.000995468
1179,0.00134872
1179.5,0.00157838
1180,0.00117659
1180.5,0.00134333
1181,0.000428171
1181.5,0.00129569
1182,0.00111194
1182.5,0.0006862
1183,0.00073436
1183.5,0.00018464
1184,0.0022113
1184.5,0.000822527
1185,0.0010051
1185.5,0.00147181
1186,0.00160445
1186.5,0.00194117
1187,0.000706101
1187.5,0.00114771
1188,0.00179536
1188.5,0.000711537
1189,0.00162457
1189.5,0.00109137
1190,0.00195351
1190.5,0.00232294
1191,0.00194312
1191.5,0.00383516
1192,0.00239072
1192.5,0.00316449
1193,0.0012573
1193.5,0.00249629
1194,0.00364033
1194.5,0.0027313
1195,0.00389019
1195.5,0.00531441
1196,0.00282596
1196.5,0.00321787
1197,0.0017625
1197.5,0.0022146
1198,0.00259333
1198.5,0.0024101
1199,0.00330219
1199.5,0.00144893
1200,0.0046062
1200.5,0.0043952
1201,0.00501108
1201.5,0.00184919
1202,0.00140973
1202.5,0.00322968
1203,0.0027143
1203.5,0.00308908
1204,0.00567249
1204.5,0.00315994
1205,0.00293255
1205.5,0.0034499
1206,0.00392937
1206.5,0.00197343
1207,0.000889713
1207.5,0.00448935
1208,0.00330471
1208.5,0.00152226
1209,0.00438599
1209.5,0.00142049
1210,0.00351089
1210.5,0.00259464
1211,0.00260051
1211.5,0.00381615
1212,0.00277869
1212.5,0.00398398
1213,0.00444348
1213.5,0.00339618
1214,0.00451549
1214.5,0.00171961
1215,0.00384251
1215.5,0.00224088
1216,0.00369958
1216.5,0.00599357
1217,0.00252519
1217.5,0.00408126
1218,0.00346181
1218.5,0.00218144
1219,0.00533101
1219.5,0.0019473
1220,0.00486869
1220.5,0.0019071
1221,0.000698852
1221.5,0.00129986
1222,0.000543446
1222.5,0.00101387
1223,0.000842544
1223.5,0.00133646
1224,0.000728958
1224.5,0.000934614
1225,0.00214375
1225.5,0.00302395
1226,0.0026382
1226.5,0.00345388
1227,0.00206334
1227.5,0.0021053
1228,0.00219168
1228.5,0.00172301
1229,0.00231079
1229.5,0.00266815
1230,0.00162354
1230.5,0.0027175
1231,0.00213641
1231.5,0.00190779
1232,0.00231736
1232.5,0.000393711
1233,0.0024327
1233.5,0.00122411
1234,0.00184316
1234.5,0.00152491
1235,0.00125633
1235.5,0.00109771
1236,0.00126664
1236.5,0.000826315
1237,0.000812522
1237.5,0.00166989
1238,0.00115296
1238.5,0.00224462
1239,0.0017124
1239.5,0.000550335
1240,0.000710672
1240.5,0.000899036
1241,0.000586104
1241.5,0.000881066
1242,0.00152639
1242.5,0.00184538
1243,0.000326699
1243.5,0.00141348
1244,0.000240286
1244.5,0.000444751
1245,0.00146295
1245.5,0.00185699
1246,0.00215384
1246.5,0.000504268
1247,0.00063256
1247.5,0.000513302
1248,0.000545153
1248.5,0.00116212
1249,0.000748943
1249.5,0.00174229
1250,0.0017692
1250.5,0.00181237
1251,0.00104898
1251.5,0.000810996
1252,0.00242786
1252.5,0.000594664
1253,0.000927491
1253.5,0.00282463
1254,0.00109925
1254.5,0.001469
1255,0.0015404
1255.5,0.0010183
1256,0.00021073
1256.5,0.000331668
1257,0.00158044
1257.5,0.00124764
1258,0.00163815
1258.5,0.000930734
1259,0.000947264
1259.5,0.000627218
1260,0.000124694
1260.5,0.00192807
1261,0.00148627
1261.5,0.00208543
1262,0.00238454
1262.5,0.0024619
1263,0.00173605
1263.5,0.00202338
1264,0.00104095
1264.5,0.00139904
1265,0.000779248
1265.5,0.00114991
1266,0.00175052
1266.5,0.00136721
1267,0.00204852
1267.5,0.000383198
1268,0.000930148
1268.5,0.00043925
1269,0.00047651
1269.5,0.0013241
1270,0.000906436
1270.5,0.00125652
1271,0.000402299
1271.5,0.000337901
1272,0.00172906
1272.5,0.00121925
1273,0.00189417
1273.5,0.00157371
1274,0.00208424
1274.5,0.0017506
1275,0.000706548
1275.5,0.00131593
1276,0.000449378
1276.5,0.00196253
1277,0.00103504
1277.5,0.00158262
1278,0.000771528
1278.5,0.000880111
1279,0.00238125
1279.5,0.000990644
1280,0.00156856
1280.5,0.00170774
1281,0.00136553
1281.5,0.00208954
1282,0.000599632
1282.5,0.00186831
1283,0.000747588
1283.5,0.00101929
1284,0.00129933
1284.5,0.00090833
1285,0.00183463
1285.5,0.000847829
1286,0.000709485
1286.5,0.00146126
1287,0.00239299
1287.5,0.00281828
1288,0.00102212
1288.5,0.00182033
1289,0.00192817
1289.5,0.00202403
1290,0.00145457
1290.5,0.000571507
1291,0.00127294
1291.5,0.00133754
1292,0.00150467
1292.5,0.00149773
1293,0.00107802
1293.5,0.000642245
1294,0.0018736
1294.5,0.00104229
1295,0.00105664
1295.5,0.0017075
1296,0.00226141
1296.5,0.000624022
1297,0.000618545
1297.5,0.00207446
1298,0.000621973
1298.5,0.000817939
1299,0.00111332
1299.5,0.000345861
1300,0.00174546
1300.5,0.000332526
1301,0.000458024
1301.5,0.001433
1302,0.0002275
1302.5,0.000676757
1303,0.000890551
1303.5,0.000811322
1304,0.000670072
1304.5,0.000478276
1305,0.000708095
1305.5,0.00138588
1306,0.00066555
1306.5,0.00151489
1307,0.00124957
1307.5,0.000611759
1308,0.00145105
1308.5,0.00101152
1309,0.00122434
1309.5,0.00178009
1310,0.00138853
1310.5,0.000228605
1311,0.000783531
1311.5,0.00138883
1312,0.000569323
1312.5,0.000993483
1313,0.000766315
1313.5,0.000640039
1314,0.000567962
1314.5,0.000353167
1315,0.000944727
1315.5,0.000820495
1316,0.000833448
1316.5,0.000690562
1317,0.00128784
1317.5,0.00023507
1318,0.000608836
1318.5,0.00168143
1319,0.000736208
1319.5,0.000536687
1320,0.000569351
1320.5,0.000794113
1321,0.00155717
1321.5,0.000787528
1322,0.000240446
1322.5,0.00186836
1323,7.32034e-05
1323.5,0.00158087
1324,0.00125287
1324.5,0.00125717
1325,0.001416
1325.5,0.000770328
1326,0.000553524
1326.5,0.00132832
1327,0.000597105
1327.5,0.00120542
1328,0.000901754
1328.5,0.00129006
1329,0.00154002
1329.5,0.00177071
1330,0.00181887
1330.5,0.00178429
1331,0.00112688
1331.5,0.00139547
1332,0.000686734
1332.5,0.00168031
1333,0.000921482
1333.5,0.000853921
1334,0.00163082
1334.5,0.000324193
1335,0.000977282
1335.5,0.000976964
1336,0.00203003
1336.5,0.000195962
1337,0.00181842
1337.5,0.00133551
1338,0.001465
1338.5,0.00140709
1339,0.000842132
1339.5,0.00183223
1340,0.000509133
1340.5,0.000577518
1341,0.00183736
1341.5,0.00204266
1342,0.00239812
1342.5,0.00162887
1343,0.00141558
1343.5,0.00215231
1344,0.00108707
1344.5,0.00229386
1345,0.00186378
1345.5,0.000909744
1346,0.000674692
1346.5,0.000448396
1347,0.000496334
1347.5,0.00115044
1348,0.0010576
1348.5,0.000836112
1349,0.000649046
1349.5,0.00077071
1350,0.000135787
1350.5,0.00112129
1351,0.00095317
1351.5,0.000312759
1352,0.00201678
1352.5,0.000827038
1353,0.00141714
1353.5,0.000698072
1354,0.000858062
1354.5,0.0012126
1355,0.00157327
1355.5,0.000869809
1356,0.000892491
1356.5,0.000825005
1357,0.000500333
1357.5,0.00121723
1358,0.00131898
1358.5,0.000605653
1359,0.000231918
1359.5,0.00103144
1360,0.000605295
1360.5,0.000568835
1361,0.000762054
1361.5,0.000473474
1362,0.000621273
1362.5,0.00116374
1363,0.00152675
1363.5,0.00217886
1364,0.00130419
1364.5,0.000630628
1365,0.000587774
1365.5,0.000712906
1366,0.000439179
1366.5,0.00278551
1367,0.00172373
1367.5,0.0012064
1368,0.0011177
1368.5,0.0014018
1369,0.000915789
1369.5,0.00052574
1370,0.00087462
1370.5,0.000549068
1371,0.000443322
1371.5,0.000209478
1372,0.000534081
1372.5,0.000588624
1373,0.000188058
1373.5,0.00135473
1374,0.000984379
1374.5,0.000539075
1375,0.000530833
1375.5,0.000159854
1376,0.00073275
1376.5,0.000224537
1377,0.000370973
1377.5,0.000578186
1378,0.00114766
1378.5,0.00110455
1379,0.00119488
1379.5,0.0010985
1380,0.000258999
1380.5,0.000467191
1381,0.00184848
